time_min,dex_price,supply,oracle_price,regime,bad_debt_cumulative,usdc_pool,allocator_inflow,arb_borrow
82.6000000000,0.0300000000,182000000.0000000000,0.0342952548,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
82.8000000000,0.0300000000,182000000.0000000000,0.0341995471,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
83.0000000000,0.0300000000,182000000.0000000000,0.0341270142,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
83.2000000000,0.0300000000,182000000.0000000000,0.0340720446,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
83.4000000000,0.0300000000,182000000.0000000000,0.0340303854,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
83.6000000000,0.0300000000,182000000.0000000000,0.0339988137,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
83.8000000000,0.0300000000,182000000.0000000000,0.0339748868,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
84.0000000000,0.0300000000,182000000.0000000000,0.0339567536,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
84.2000000000,0.0300000000,182000000.0000000000,0.0339430112,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
84.4000000000,0.0300000000,182000000.0000000000,0.0339325964,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
84.6000000000,0.0300000000,182000000.0000000000,0.0339247034,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
84.8000000000,0.0300000000,182000000.0000000000,0.0339187217,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
85.0000000000,0.0300000000,182000000.0000000000,0.0339141884,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
85.2000000000,0.0300000000,182000000.0000000000,0.0339107528,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
85.4000000000,0.0350499992,182000000.0000000000,0.0352899306,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
85.6000000000,0.0350999933,182000000.0000000000,0.0363488313,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
85.8000000000,0.0351499775,182000000.0000000000,0.0371650046,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
86.0000000000,0.0351999467,182000000.0000000000,0.0377972209,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
86.2000000000,0.0352498958,182000000.0000000000,0.0382900184,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
86.4000000000,0.0352998200,182000000.0000000000,0.0386771493,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
86.6000000000,0.0353497142,182000000.0000000000,0.0389841917,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
86.8000000000,0.0353995735,182000000.0000000000,0.0392305289,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
87.0000000000,0.0354493927,182000000.0000000000,0.0394308491,1.0000000000,831429.0090039906,3000000.0000000000,0.0000000000,0.0000000000
